forecast_date,target_end_date,location,target,quantile,value,type
2022-11-28,2022-12-10,42,2 wk ahead inc flu hosp,0.25,619.5052722064609,quantile
2022-11-28,2022-12-10,42,2 wk ahead inc flu hosp,0.3,718.9183278058841,quantile
2022-11-28,2022-12-10,42,2 wk ahead inc flu hosp,0.35,818.6272993759014,quantile
2022-11-28,2022-12-10,42,2 wk ahead inc flu hosp,0.4,918.7245718256798,quantile
2022-11-28,2022-12-10,42,2 wk ahead inc flu hosp,0.45,1018.7707483141572,quantile
2022-11-28,2022-12-10,42,2 wk ahead inc flu hosp,0.5,1119.0611762894098,quantile
2022-11-28,2022-12-10,42,2 wk ahead inc flu hosp,0.55,1221.3390168567928,quantile
2022-11-28,2022-12-10,42,2 wk ahead inc flu hosp,0.6,1328.885142402092,quantile
2022-11-28,2022-12-10,42,2 wk ahead inc flu hosp,0.65,1446.6754751983667,quantile
2022-11-28,2022-12-10,42,2 wk ahead inc flu hosp,0.7,1582.173863122549,quantile
2022-11-28,2022-12-10,42,2 wk ahead inc flu hosp,0.75,1747.563459473089,quantile
2022-11-28,2022-12-10,42,2 wk ahead inc flu hosp,0.8,1964.0376466741996,quantile
2022-11-28,2022-12-10,42,2 wk ahead inc flu hosp,0.85,2272.3410122811983,quantile
2022-11-28,2022-12-10,42,2 wk ahead inc flu hosp,0.9,2760.8383006062054,quantile
2022-11-28,2022-12-10,42,2 wk ahead inc flu hosp,0.95,3658.418809336106,quantile
2022-11-28,2022-12-10,42,2 wk ahead inc flu hosp,0.975,4473.792951798971,quantile
2022-11-28,2022-12-10,42,2 wk ahead inc flu hosp,0.99,5296.03399349492,quantile
2022-11-28,2022-12-17,42,3 wk ahead inc flu hosp,0.01,34.38364005134784,quantile
2022-11-28,2022-12-17,42,3 wk ahead inc flu hosp,0.025,58.74620017368749,quantile
2022-11-28,2022-12-17,42,3 wk ahead inc flu hosp,0.05,100.44158389971302,quantile
2022-11-28,2022-12-17,42,3 wk ahead inc flu hosp,0.1,213.1579242885817,quantile
2022-11-28,2022-12-17,42,3 wk ahead inc flu hosp,0.15,345.6693659687593,quantile
2022-11-28,2022-12-17,42,3 wk ahead inc flu hosp,0.2,483.1373290910712,quantile
2022-11-28,2022-12-17,42,3 wk ahead inc flu hosp,0.25,624.3804238632133,quantile
2022-11-28,2022-12-17,42,3 wk ahead inc flu hosp,0.3,769.2694535429812,quantile
2022-11-28,2022-12-17,42,3 wk ahead inc flu hosp,0.35,917.2666668937068,quantile
2022-11-28,2022-12-17,42,3 wk ahead inc flu hosp,0.4,1067.284906730437,quantile
2022-11-28,2022-12-17,42,3 wk ahead inc flu hosp,0.45,1217.3117454702508,quantile
2022-11-28,2022-12-17,42,3 wk ahead inc flu hosp,0.5,1366.775889047922,quantile
2022-11-28,2022-12-17,42,3 wk ahead inc flu hosp,0.55,1517.9066563869692,quantile
2022-11-28,2022-12-17,42,3 wk ahead inc flu hosp,0.6,1675.8844246709702,quantile
2022-11-28,2022-12-17,42,3 wk ahead inc flu hosp,0.65,1848.9873081531937,quantile
2022-11-28,2022-12-17,42,3 wk ahead inc flu hosp,0.7,2049.8544151914875,quantile
2022-11-28,2022-12-17,42,3 wk ahead inc flu hosp,0.75,2299.1404531243043,quantile
2022-11-28,2022-12-17,42,3 wk ahead inc flu hosp,0.8,2632.6054883308198,quantile
2022-11-28,2022-12-17,42,3 wk ahead inc flu hosp,0.85,3118.289442975741,quantile
2022-11-28,2022-12-17,42,3 wk ahead inc flu hosp,0.9,3900.397343084428,quantile
2022-11-28,2022-12-17,42,3 wk ahead inc flu hosp,0.95,5324.224182547566,quantile
2022-11-28,2022-12-17,42,3 wk ahead inc flu hosp,0.975,6537.288069894309,quantile
2022-11-28,2022-12-17,42,3 wk ahead inc flu hosp,0.99,7593.119664108716,quantile
2022-11-28,2022-12-24,42,4 wk ahead inc flu hosp,0.01,29.4956921963593,quantile
2022-11-28,2022-12-24,42,4 wk ahead inc flu hosp,0.025,50.89633883181288,quantile
2022-11-28,2022-12-24,42,4 wk ahead inc flu hosp,0.05,90.57841998323032,quantile
2022-11-28,2022-12-24,42,4 wk ahead inc flu hosp,0.1,201.83771710706733,quantile
2022-11-28,2022-12-24,42,4 wk ahead inc flu hosp,0.15,334.4378838327028,quantile
2022-11-28,2022-12-24,42,4 wk ahead inc flu hosp,0.2,474.7133177466334,quantile
2022-11-28,2022-12-24,42,4 wk ahead inc flu hosp,0.25,622.6364099740811,quantile
2022-11-28,2022-12-24,42,4 wk ahead inc flu hosp,0.3,779.3994588331632,quantile
2022-11-28,2022-12-24,42,4 wk ahead inc flu hosp,0.35,945.8722327110314,quantile
2022-11-28,2022-12-24,42,4 wk ahead inc flu hosp,0.4,1121.3550225187164,quantile
2022-11-28,2022-12-24,42,4 wk ahead inc flu hosp,0.45,1303.355638733461,quantile
2022-11-28,2022-12-24,42,4 wk ahead inc flu hosp,0.5,1490.3065937079573,quantile
2022-11-28,2022-12-24,42,4 wk ahead inc flu hosp,0.55,1684.096732442786,quantile
2022-11-28,2022-12-24,42,4 wk ahead inc flu hosp,0.6,1891.055416130305,quantile
2022-11-28,2022-12-24,42,4 wk ahead inc flu hosp,0.65,2121.211666248446,quantile
2022-11-28,2022-12-24,42,4 wk ahead inc flu hosp,0.7,2389.8719566786576,quantile
2022-11-28,2022-12-24,42,4 wk ahead inc flu hosp,0.75,2721.7930268570444,quantile
2022-11-28,2022-12-24,42,4 wk ahead inc flu hosp,0.8,3160.2398667916364,quantile
2022-11-28,2022-12-24,42,4 wk ahead inc flu hosp,0.85,3790.556518526045,quantile
2022-11-28,2022-12-24,42,4 wk ahead inc flu hosp,0.9,4805.181884900556,quantile
2022-11-28,2022-12-24,42,4 wk ahead inc flu hosp,0.95,6747.9739872095215,quantile
2022-11-28,2022-12-24,42,4 wk ahead inc flu hosp,0.975,8646.640782810167,quantile
2022-11-28,2022-12-24,42,4 wk ahead inc flu hosp,0.99,10717.446531963848,quantile
2022-11-28,2022-12-03,72,1 wk ahead inc flu hosp,0.01,49.175048441994775,quantile
2022-11-28,2022-12-03,72,1 wk ahead inc flu hosp,0.025,67.17465197537686,quantile
2022-11-28,2022-12-03,72,1 wk ahead inc flu hosp,0.05,86.03556493192305,quantile
2022-11-28,2022-12-03,72,1 wk ahead inc flu hosp,0.1,112.05472698733732,quantile
2022-11-28,2022-12-03,72,1 wk ahead inc flu hosp,0.15,133.13090385123627,quantile
2022-11-28,2022-12-03,72,1 wk ahead inc flu hosp,0.2,151.56869723786937,quantile
2022-11-28,2022-12-03,72,1 wk ahead inc flu hosp,0.25,168.1805580031198,quantile
2022-11-28,2022-12-03,72,1 wk ahead inc flu hosp,0.3,183.64932839734504,quantile
2022-11-28,2022-12-03,72,1 wk ahead inc flu hosp,0.35,198.4139747164715,quantile
2022-11-28,2022-12-03,72,1 wk ahead inc flu hosp,0.4,212.80501141104912,quantile
2022-11-28,2022-12-03,72,1 wk ahead inc flu hosp,0.45,227.1310978941732,quantile
2022-11-28,2022-12-03,72,1 wk ahead inc flu hosp,0.5,241.7240930607578,quantile
2022-11-28,2022-12-03,72,1 wk ahead inc flu hosp,0.55,256.9475596797932,quantile
2022-11-28,2022-12-03,72,1 wk ahead inc flu hosp,0.6,273.20897903616583,quantile
2022-11-28,2022-12-03,72,1 wk ahead inc flu hosp,0.65,291.0133411083371,quantile
2022-11-28,2022-12-03,72,1 wk ahead inc flu hosp,0.7,311.0540665267392,quantile
2022-11-28,2022-12-03,72,1 wk ahead inc flu hosp,0.75,334.4510461805783,quantile
2022-11-28,2022-12-03,72,1 wk ahead inc flu hosp,0.8,363.1973719405157,quantile
2022-11-28,2022-12-03,72,1 wk ahead inc flu hosp,0.85,401.3213951594818,quantile
2022-11-28,2022-12-03,72,1 wk ahead inc flu hosp,0.9,458.6337869140645,quantile
2022-11-28,2022-12-03,72,1 wk ahead inc flu hosp,0.95,569.9954267765484,quantile
2022-11-28,2022-12-03,72,1 wk ahead inc flu hosp,0.975,700.2219764514983,quantile
2022-11-28,2022-12-03,72,1 wk ahead inc flu hosp,0.99,896.367946479959,quantile
2022-11-28,2022-12-10,72,2 wk ahead inc flu hosp,0.01,32.77116748775441,quantile
2022-11-28,2022-12-10,72,2 wk ahead inc flu hosp,0.025,47.38047055603545,quantile
2022-11-28,2022-12-10,72,2 wk ahead inc flu hosp,0.05,64.79587132498798,quantile
2022-11-28,2022-12-10,72,2 wk ahead inc flu hosp,0.1,94.60302622055217,quantile
2022-11-28,2022-12-10,72,2 wk ahead inc flu hosp,0.15,122.76369534017785,quantile
2022-11-28,2022-12-10,72,2 wk ahead inc flu hosp,0.2,149.79233188312236,quantile
2022-11-28,2022-12-10,72,2 wk ahead inc flu hosp,0.25,176.1902260003334,quantile
2022-11-28,2022-12-10,72,2 wk ahead inc flu hosp,0.3,202.36864218060592,quantile
2022-11-28,2022-12-10,72,2 wk ahead inc flu hosp,0.35,228.6472559431818,quantile
2022-11-28,2022-12-10,72,2 wk ahead inc flu hosp,0.4,255.2367594374105,quantile
2022-11-28,2022-12-10,72,2 wk ahead inc flu hosp,0.45,282.2780170820993,quantile
2022-11-28,2022-12-10,72,2 wk ahead inc flu hosp,0.5,310.10184556722885,quantile
2022-11-28,2022-12-10,72,2 wk ahead inc flu hosp,0.55,339.3524942944703,quantile
2022-11-28,2022-12-10,72,2 wk ahead inc flu hosp,0.6,371.09140730036125,quantile
2022-11-28,2022-12-10,72,2 wk ahead inc flu hosp,0.65,406.9536790609174,quantile
2022-11-28,2022-12-10,72,2 wk ahead inc flu hosp,0.7,449.4531287197567,quantile
2022-11-28,2022-12-10,72,2 wk ahead inc flu hosp,0.75,502.7761684300192,quantile
2022-11-28,2022-12-10,72,2 wk ahead inc flu hosp,0.8,574.2014740706347,quantile
2022-11-28,2022-12-10,72,2 wk ahead inc flu hosp,0.85,677.4782300058569,quantile
2022-11-28,2022-12-10,72,2 wk ahead inc flu hosp,0.9,842.1925498869109,quantile
2022-11-28,2022-12-10,72,2 wk ahead inc flu hosp,0.95,1145.5111212682834,quantile
2022-11-28,2022-12-10,72,2 wk ahead inc flu hosp,0.975,1422.954412196331,quantile
2022-11-28,2022-12-10,72,2 wk ahead inc flu hosp,0.99,1710.572791578002,quantile
2022-11-28,2022-12-17,72,3 wk ahead inc flu hosp,0.01,16.367286533514047,quantile
2022-11-28,2022-12-17,72,3 wk ahead inc flu hosp,0.025,27.586299558743367,quantile
2022-11-28,2022-12-17,72,3 wk ahead inc flu hosp,0.05,43.55617250702826,quantile
2022-11-28,2022-12-17,72,3 wk ahead inc flu hosp,0.1,77.15132024274234,quantile
2022-11-28,2022-12-17,72,3 wk ahead inc flu hosp,0.15,112.3964868291194,quantile
2022-11-28,2022-12-17,72,3 wk ahead inc flu hosp,0.2,148.0159769504247,quantile
2022-11-28,2022-12-17,72,3 wk ahead inc flu hosp,0.25,184.1998835754977,quantile
2022-11-28,2022-12-17,72,3 wk ahead inc flu hosp,0.3,221.0879351197681,quantile
2022-11-28,2022-12-17,72,3 wk ahead inc flu hosp,0.35,258.8805580139908,quantile
2022-11-28,2022-12-17,72,3 wk ahead inc flu hosp,0.4,297.6684866196733,quantile
2022-11-28,2022-12-17,72,3 wk ahead inc flu hosp,0.45,337.42495711412414,quantile
2022-11-28,2022-12-17,72,3 wk ahead inc flu hosp,0.5,378.4795980736999,quantile
2022-11-28,2022-12-17,72,3 wk ahead inc flu hosp,0.55,421.7574080650488,quantile
2022-11-28,2022-12-17,72,3 wk ahead inc flu hosp,0.6,468.9738772527541,quantile
2022-11-28,2022-12-17,72,3 wk ahead inc flu hosp,0.65,522.8940170134977,quantile
2022-11-28,2022-12-17,72,3 wk ahead inc flu hosp,0.7,587.8522326009717,quantile
2022-11-28,2022-12-17,72,3 wk ahead inc flu hosp,0.75,671.1012698353613,quantile
2022-11-28,2022-12-17,72,3 wk ahead inc flu hosp,0.8,785.2054511361617,quantile
2022-11-28,2022-12-17,72,3 wk ahead inc flu hosp,0.85,953.6351065404292,quantile
2022-11-28,2022-12-17,72,3 wk ahead inc flu hosp,0.9,1225.751146106968,quantile
2022-11-28,2022-12-17,72,3 wk ahead inc flu hosp,0.95,1721.0268574482157,quantile
2022-11-28,2022-12-17,72,3 wk ahead inc flu hosp,0.975,2145.686514435585,quantile
2022-11-28,2022-12-17,72,3 wk ahead inc flu hosp,0.99,2524.7776366760454,quantile
2022-11-28,2022-12-24,72,4 wk ahead inc flu hosp,0.01,12.422527832784551,quantile
2022-11-28,2022-12-24,72,4 wk ahead inc flu hosp,0.025,21.53258315663077,quantile
2022-11-28,2022-12-24,72,4 wk ahead inc flu hosp,0.05,36.32700396795016,quantile
2022-11-28,2022-12-24,72,4 wk ahead inc flu hosp,0.1,69.92586976976439,quantile
2022-11-28,2022-12-24,72,4 wk ahead inc flu hosp,0.15,106.10275714461048,quantile
2022-11-28,2022-12-24,72,4 wk ahead inc flu hosp,0.2,143.0352795733919,quantile
2022-11-28,2022-12-24,72,4 wk ahead inc flu hosp,0.25,180.9479540539005,quantile
2022-11-28,2022-12-24,72,4 wk ahead inc flu hosp,0.3,220.2013313828688,quantile
2022-11-28,2022-12-24,72,4 wk ahead inc flu hosp,0.35,261.1971086078024,quantile
2022-11-28,2022-12-24,72,4 wk ahead inc flu hosp,0.4,304.1472493680697,quantile
2022-11-28,2022-12-24,72,4 wk ahead inc flu hosp,0.45,349.065531612891,quantile
2022-11-28,2022-12-24,72,4 wk ahead inc flu hosp,0.5,396.20629503422936,quantile
2022-11-28,2022-12-24,72,4 wk ahead inc flu hosp,0.55,446.4573731708055,quantile
2022-11-28,2022-12-24,72,4 wk ahead inc flu hosp,0.6,501.5977264676508,quantile
2022-11-28,2022-12-24,72,4 wk ahead inc flu hosp,0.65,564.3809437353764,quantile
2022-11-28,2022-12-24,72,4 wk ahead inc flu hosp,0.7,639.0967404801273,quantile
2022-11-28,2022-12-24,72,4 wk ahead inc flu hosp,0.75,732.8696713152727,quantile
2022-11-28,2022-12-24,72,4 wk ahead inc flu hosp,0.8,858.3088734724464,quantile
2022-11-28,2022-12-24,72,4 wk ahead inc flu hosp,0.85,1040.6510475981402,quantile
2022-11-28,2022-12-24,72,4 wk ahead inc flu hosp,0.9,1338.3132809882125,quantile
2022-11-28,2022-12-24,72,4 wk ahead inc flu hosp,0.95,1928.4134662542751,quantile
2022-11-28,2022-12-24,72,4 wk ahead inc flu hosp,0.975,2549.3339859419707,quantile
2022-11-28,2022-12-24,72,4 wk ahead inc flu hosp,0.99,3305.7256389708023,quantile
2022-11-28,2022-12-03,44,1 wk ahead inc flu hosp,0.01,16.276134506561235,quantile
2022-11-28,2022-12-03,44,1 wk ahead inc flu hosp,0.025,21.335701902819302,quantile
2022-11-28,2022-12-03,44,1 wk ahead inc flu hosp,0.05,26.316317365499,quantile
2022-11-28,2022-12-03,44,1 wk ahead inc flu hosp,0.1,32.657447108053184,quantile
2022-11-28,2022-12-03,44,1 wk ahead inc flu hosp,0.15,37.29901456742124,quantile
2022-11-28,2022-12-03,44,1 wk ahead inc flu hosp,0.2,41.22118632148841,quantile
2022-11-28,2022-12-03,44,1 wk ahead inc flu hosp,0.25,44.76930853350992,quantile
2022-11-28,2022-12-03,44,1 wk ahead inc flu hosp,0.3,48.11888875111969,quantile
2022-11-28,2022-12-03,44,1 wk ahead inc flu hosp,0.35,51.37714270923021,quantile
2022-11-28,2022-12-03,44,1 wk ahead inc flu hosp,0.4,54.621253740483326,quantile
2022-11-28,2022-12-03,44,1 wk ahead inc flu hosp,0.45,57.91497968811732,quantile
2022-11-28,2022-12-03,44,1 wk ahead inc flu hosp,0.5,61.32019659221277,quantile
2022-11-28,2022-12-03,44,1 wk ahead inc flu hosp,0.55,64.89923330173508,quantile
2022-11-28,2022-12-03,44,1 wk ahead inc flu hosp,0.6,68.73429521150331,quantile
2022-11-28,2022-12-03,44,1 wk ahead inc flu hosp,0.65,72.94142488936673,quantile
2022-11-28,2022-12-03,44,1 wk ahead inc flu hosp,0.7,77.69241332172273,quantile
2022-11-28,2022-12-03,44,1 wk ahead inc flu hosp,0.75,83.2613804223059,quantile
2022-11-28,2022-12-03,44,1 wk ahead inc flu hosp,0.8,90.1398178921098,quantile
2022-11-28,2022-12-03,44,1 wk ahead inc flu hosp,0.85,99.33680151003044,quantile
2022-11-28,2022-12-03,44,1 wk ahead inc flu hosp,0.9,113.31108352070628,quantile
2022-11-28,2022-12-03,44,1 wk ahead inc flu hosp,0.95,140.78432758695135,quantile
2022-11-28,2022-12-03,44,1 wk ahead inc flu hosp,0.975,173.02220315844608,quantile
2022-11-28,2022-12-03,44,1 wk ahead inc flu hosp,0.99,220.6153572717362,quantile
2022-11-28,2022-12-10,44,2 wk ahead inc flu hosp,0.01,11.14304226762855,quantile
2022-11-28,2022-12-10,44,2 wk ahead inc flu hosp,0.025,15.74284913356122,quantile
2022-11-28,2022-12-10,44,2 wk ahead inc flu hosp,0.05,21.070451456624284,quantile
2022-11-28,2022-12-10,44,2 wk ahead inc flu hosp,0.1,29.83359858795553,quantile
2022-11-28,2022-12-10,44,2 wk ahead inc flu hosp,0.15,37.26420120900298,quantile
2022-11-28,2022-12-10,44,2 wk ahead inc flu hosp,0.2,43.87112976695362,quantile
2022-11-28,2022-12-10,44,2 wk ahead inc flu hosp,0.25,50.026637269900974,quantile
2022-11-28,2022-12-10,44,2 wk ahead inc flu hosp,0.3,55.919833173928566,quantile
2022-11-28,2022-12-10,44,2 wk ahead inc flu hosp,0.35,61.67759805694728,quantile
2022-11-28,2022-12-10,44,2 wk ahead inc flu hosp,0.4,67.40384273707379,quantile
2022-11-28,2022-12-10,44,2 wk ahead inc flu hosp,0.45,73.18597697098528,quantile
2022-11-28,2022-12-10,44,2 wk ahead inc flu hosp,0.5,79.12642965681171,quantile
2022-11-28,2022-12-10,44,2 wk ahead inc flu hosp,0.55,85.36623017995626,quantile
2022-11-28,2022-12-10,44,2 wk ahead inc flu hosp,0.6,92.11769298169136,quantile
2022-11-28,2022-12-10,44,2 wk ahead inc flu hosp,0.65,99.69717857600811,quantile
2022-11-28,2022-12-10,44,2 wk ahead inc flu hosp,0.7,108.5794541383356,quantile
2022-11-28,2022-12-10,44,2 wk ahead inc flu hosp,0.75,119.51013124421594,quantile
2022-11-28,2022-12-10,44,2 wk ahead inc flu hosp,0.8,133.6811792975734,quantile
2022-11-28,2022-12-10,44,2 wk ahead inc flu hosp,0.85,153.1083270346345,quantile
2022-11-28,2022-12-10,44,2 wk ahead inc flu hosp,0.9,181.8911649634325,quantile
2022-11-28,2022-12-10,44,2 wk ahead inc flu hosp,0.95,232.47019966965436,quantile
2022-11-28,2022-12-10,44,2 wk ahead inc flu hosp,0.975,282.8213950585523,quantile
2022-11-28,2022-12-10,44,2 wk ahead inc flu hosp,0.99,345.80941614756887,quantile
2022-11-28,2022-12-17,44,3 wk ahead inc flu hosp,0.01,6.00995260147362,quantile
2022-11-28,2022-12-17,44,3 wk ahead inc flu hosp,0.025,10.149997834461857,quantile
2022-11-28,2022-12-17,44,3 wk ahead inc flu hosp,0.05,15.82458113727342,quantile
2022-11-28,2022-12-17,44,3 wk ahead inc flu hosp,0.1,27.00975300817532,quantile
2022-11-28,2022-12-17,44,3 wk ahead inc flu hosp,0.15,37.22939079090215,quantile
2022-11-28,2022-12-17,44,3 wk ahead inc flu hosp,0.2,46.52107321241883,quantile
2022-11-28,2022-12-17,44,3 wk ahead inc flu hosp,0.25,55.28396012565717,quantile
2022-11-28,2022-12-17,44,3 wk ahead inc flu hosp,0.3,63.72078347737231,quantile
2022-11-28,2022-12-17,44,3 wk ahead inc flu hosp,0.35,71.97805340466434,quantile
2022-11-28,2022-12-17,44,3 wk ahead inc flu hosp,0.4,80.18642585302938,quantile
2022-11-28,2022-12-17,44,3 wk ahead inc flu hosp,0.45,88.45696837321837,quantile
2022-11-28,2022-12-17,44,3 wk ahead inc flu hosp,0.5,96.93266860204552,quantile
2022-11-28,2022-12-17,44,3 wk ahead inc flu hosp,0.55,105.83324470008203,quantile
2022-11-28,2022-12-17,44,3 wk ahead inc flu hosp,0.6,115.5011142744189,quantile
2022-11-28,2022-12-17,44,3 wk ahead inc flu hosp,0.65,126.4529381432844,quantile
2022-11-28,2022-12-17,44,3 wk ahead inc flu hosp,0.7,139.4664890743136,quantile
2022-11-28,2022-12-17,44,3 wk ahead inc flu hosp,0.75,155.75887030485626,quantile
2022-11-28,2022-12-17,44,3 wk ahead inc flu hosp,0.8,177.22255246430674,quantile
2022-11-28,2022-12-17,44,3 wk ahead inc flu hosp,0.85,206.87986432050832,quantile
2022-11-28,2022-12-17,44,3 wk ahead inc flu hosp,0.9,250.47124640615868,quantile
2022-11-28,2022-12-17,44,3 wk ahead inc flu hosp,0.95,324.1560952748968,quantile
2022-11-28,2022-12-17,44,3 wk ahead inc flu hosp,0.975,392.620610481198,quantile
2022-11-28,2022-12-17,44,3 wk ahead inc flu hosp,0.99,471.0034750234016,quantile
2022-11-28,2022-12-24,44,4 wk ahead inc flu hosp,0.01,4.181655870234488,quantile
2022-11-28,2022-12-24,44,4 wk ahead inc flu hosp,0.025,7.285156878858445,quantile
2022-11-28,2022-12-24,44,4 wk ahead inc flu hosp,0.05,12.237054996239866,quantile
2022-11-28,2022-12-24,44,4 wk ahead inc flu hosp,0.1,22.928345423153807,quantile
2022-11-28,2022-12-24,44,4 wk ahead inc flu hosp,0.15,33.36906861405864,quantile
2022-11-28,2022-12-24,44,4 wk ahead inc flu hosp,0.2,43.18943481179116,quantile
2022-11-28,2022-12-24,44,4 wk ahead inc flu hosp,0.25,52.65118225337151,quantile
2022-11-28,2022-12-24,44,4 wk ahead inc flu hosp,0.3,61.95019488625108,quantile
2022-11-28,2022-12-24,44,4 wk ahead inc flu hosp,0.35,71.24990143404509,quantile
2022-11-28,2022-12-24,44,4 wk ahead inc flu hosp,0.4,80.69809401225481,quantile
2022-11-28,2022-12-24,44,4 wk ahead inc flu hosp,0.45,90.4201536368998,quantile
2022-11-28,2022-12-24,44,4 wk ahead inc flu hosp,0.5,100.57048813770786,quantile
2022-11-28,2022-12-24,44,4 wk ahead inc flu hosp,0.55,111.38517560145276,quantile
2022-11-28,2022-12-24,44,4 wk ahead inc flu hosp,0.6,123.22498709664842,quantile
2022-11-28,2022-12-24,44,4 wk ahead inc flu hosp,0.65,136.60372545297727,quantile
2022-11-28,2022-12-24,44,4 wk ahead inc flu hosp,0.7,152.30999556750112,quantile
2022-11-28,2022-12-24,44,4 wk ahead inc flu hosp,0.75,171.66347071093656,quantile
2022-11-28,2022-12-24,44,4 wk ahead inc flu hosp,0.8,196.93060636774007,quantile
2022-11-28,2022-12-24,44,4 wk ahead inc flu hosp,0.85,232.39288108241053,quantile
2022-11-28,2022-12-24,44,4 wk ahead inc flu hosp,0.9,287.8846452023964,quantile
2022-11-28,2022-12-24,44,4 wk ahead inc flu hosp,0.95,396.22471045652753,quantile
2022-11-28,2022-12-24,44,4 wk ahead inc flu hosp,0.975,516.631273918744,quantile
2022-11-28,2022-12-24,44,4 wk ahead inc flu hosp,0.99,674.6711248761806,quantile
2022-11-28,2022-12-03,45,1 wk ahead inc flu hosp,0.01,68.02472130753856,quantile
2022-11-28,2022-12-03,45,1 wk ahead inc flu hosp,0.025,91.42033429581642,quantile
2022-11-28,2022-12-03,45,1 wk ahead inc flu hosp,0.05,115.95433266239074,quantile
2022-11-28,2022-12-03,45,1 wk ahead inc flu hosp,0.1,149.60858994435,quantile
2022-11-28,2022-12-03,45,1 wk ahead inc flu hosp,0.15,176.67120861201147,quantile
2022-11-28,2022-12-03,45,1 wk ahead inc flu hosp,0.2,200.33306173072307,quantile
2022-11-28,2022-12-03,45,1 wk ahead inc flu hosp,0.25,221.69392160707457,quantile
2022-11-28,2022-12-03,45,1 wk ahead inc flu hosp,0.3,241.6499487616908,quantile
2022-11-28,2022-12-03,45,1 wk ahead inc flu hosp,0.35,260.7933150914565,quantile
2022-11-28,2022-12-03,45,1 wk ahead inc flu hosp,0.4,279.568242407624,quantile
2022-11-28,2022-12-03,45,1 wk ahead inc flu hosp,0.45,298.3813254978318,quantile
2022-11-28,2022-12-03,45,1 wk ahead inc flu hosp,0.5,317.654678689272,quantile
2022-11-28,2022-12-03,45,1 wk ahead inc flu hosp,0.55,337.83388139564386,quantile
2022-11-28,2022-12-03,45,1 wk ahead inc flu hosp,0.6,359.4345653169184,quantile
2022-11-28,2022-12-03,45,1 wk ahead inc flu hosp,0.65,383.1218127466673,quantile
2022-11-28,2022-12-03,45,1 wk ahead inc flu hosp,0.7,409.8380284320302,quantile
2022-11-28,2022-12-03,45,1 wk ahead inc flu hosp,0.75,441.0985539339385,quantile
2022-11-28,2022-12-03,45,1 wk ahead inc flu hosp,0.8,479.6246533407267,quantile
2022-11-28,2022-12-03,45,1 wk ahead inc flu hosp,0.85,531.0047327846456,quantile
2022-11-28,2022-12-03,45,1 wk ahead inc flu hosp,0.9,608.963409897445,quantile
2022-11-28,2022-12-03,45,1 wk ahead inc flu hosp,0.95,762.8540208655554,quantile
2022-11-28,2022-12-03,45,1 wk ahead inc flu hosp,0.975,946.2667402567516,quantile
2022-11-28,2022-12-03,45,1 wk ahead inc flu hosp,0.99,1227.344407936748,quantile
2022-11-28,2022-12-10,45,2 wk ahead inc flu hosp,0.01,45.64490219658157,quantile
2022-11-28,2022-12-10,45,2 wk ahead inc flu hosp,0.025,65.36885078549936,quantile
2022-11-28,2022-12-10,45,2 wk ahead inc flu hosp,0.05,89.24970661476073,quantile
2022-11-28,2022-12-10,45,2 wk ahead inc flu hosp,0.1,130.35787298739666,quantile
2022-11-28,2022-12-10,45,2 wk ahead inc flu hosp,0.15,167.48472727831088,quantile
2022-11-28,2022-12-10,45,2 wk ahead inc flu hosp,0.2,201.9280874100249,quantile
2022-11-28,2022-12-10,45,2 wk ahead inc flu hosp,0.25,234.89393307215,quantile
2022-11-28,2022-12-10,45,2 wk ahead inc flu hosp,0.3,267.14949542449017,quantile
2022-11-28,2022-12-10,45,2 wk ahead inc flu hosp,0.35,299.28797528367966,quantile
2022-11-28,2022-12-10,45,2 wk ahead inc flu hosp,0.4,331.7616543323409,quantile
2022-11-28,2022-12-10,45,2 wk ahead inc flu hosp,0.45,364.9431730063823,quantile
2022-11-28,2022-12-10,45,2 wk ahead inc flu hosp,0.5,399.37445762159297,quantile
2022-11-28,2022-12-10,45,2 wk ahead inc flu hosp,0.55,435.8811876957636,quantile
2022-11-28,2022-12-10,45,2 wk ahead inc flu hosp,0.6,475.71884539089336,quantile
2022-11-28,2022-12-10,45,2 wk ahead inc flu hosp,0.65,520.7769275023421,quantile
2022-11-28,2022-12-10,45,2 wk ahead inc flu hosp,0.7,573.9641901616687,quantile
2022-11-28,2022-12-10,45,2 wk ahead inc flu hosp,0.75,640.1973549724937,quantile
2022-11-28,2022-12-10,45,2 wk ahead inc flu hosp,0.8,728.2285276476453,quantile
2022-11-28,2022-12-10,45,2 wk ahead inc flu hosp,0.85,855.1068512725024,quantile
2022-11-28,2022-12-10,45,2 wk ahead inc flu hosp,0.9,1058.8994984645162,quantile
2022-11-28,2022-12-10,45,2 wk ahead inc flu hosp,0.95,1444.5271880986431,quantile
2022-11-28,2022-12-10,45,2 wk ahead inc flu hosp,0.975,1815.822025623604,quantile
2022-11-28,2022-12-10,45,2 wk ahead inc flu hosp,0.99,2229.1011332519874,quantile
2022-11-28,2022-12-17,45,3 wk ahead inc flu hosp,0.01,23.26508844458161,quantile
2022-11-28,2022-12-17,45,3 wk ahead inc flu hosp,0.025,39.31736727518231,quantile
2022-11-28,2022-12-17,45,3 wk ahead inc flu hosp,0.05,62.54507342185467,quantile
